,player_id_otc,Team,team_id,Position,Role,Years,date_signed,year_signed,start_year,Total,APY,Guarantee,GPY,GP,total_guarantees,vested_guarantees,signing_bonus,option_bonus,roster_bonus,pergame_bonus,workout_bonus,incentives,FA,Status,contract_type,Accrued,height,weight,DOB,college,original_team_id,draft_year,draft_round,draft_pick,Notes,nfl_player_id,Name,season,player_id_pff,player,pos,overall,overall_rk,pass,run,receiving,passblock,runblock,passrush,rundefense,coverage,discipline,pass_snaps,receiving_snaps,passblock_snaps,run_snaps,runblock_snaps,rundefense_snaps,passrush_snaps,coverage_snaps,total_snaps,games
44,307,Jaguars,11,S,Defense,5,,2016,2016,36000000,7200000,12000000,2400000,33.3%,12000000,0,4000000,0,1500000,2500000,0,500000,2021,Active,UFA,2012,5-11,205.0,1990-08-07 00:00:00,Wyoming,6,2012,0,0,"Tashaun Gipson signed a five year, $36 million contract with the Jaguars on March 10, 2016. Gipson received $12 million fully guaranteed upon signing, including a $4 million signing bonus. He has up to $500,000 per year in per game roster bonuses.",2532848,Tashaun Gipson,2015.0,7288.0,Tashaun Gipson,CB,47.3,91,\N,\N,\N,\N,\N,58.3,48.9,47.2,88.0,0.0,0.0,0.0,0.0,0.0,357.0,11.0,454.0,822.0,13.0
45,309,Chargers,15,WR,Offense,4,,2016,2016,24000000,6000000,13000000,3250000,54.2%,13000000,0,5000000,0,0,0,0,0,2020,Active,UFA,2012,5-10,175.0,1989-12-29 00:00:00,Miami,6,2012,4,100,"Travis Benjamin signed a 4 year, $24 million contract with the San Diego Chargers on March 10, 2016.  $13 million is guaranteed including a $5 million signing bonus.",2532790,Travis Benjamin,2015.0,7100.0,Travis Benjamin,WR,69.2,64,\N,60.9,67.8,\N,70.8,\N,\N,\N,71.1,0.0,629.0,0.0,4.0,241.0,0.0,0.0,0.0,874.0,16.0
46,688,Jets,4,RT,Offense,1,,2017,2017,540000,540000,0,0,0.0%,0,0,0,0,0,0,0,0,2018R,Active,SFA,2014,6-7,305.0,1989-09-06 00:00:00,Columbia,18,2012,0,0,,0,Jeff Adams,2015.0,7680.0,Jeff Adams,T,68.9,\N,\N,\N,\N,76.5,47,\N,\N,\N,34.7,0.0,0.0,85.0,0.0,34.0,0.0,0.0,0.0,119.0,2.0
47,320,Jaguars,11,WR,Offense,1,42782.0,2017,2017,1765000,882500,100000,50000,5.7%,100000,0,0,80000,120000,0,0,100000,2019,Active,UFA,2010,6-1,220.0,1988-09-08 00:00:00,Illinois,28,2010,2,39,"Arrelious Benn signed a two year, $1.76 million contract with the Jaguars. Please credit and cite OTC if using any of these numbers.",0,Arrelious Benn,2012.0,5564.0,Arrelious Benn,WR,58.9,\N,60,59.3,59.2,60,62.1,60,60,60,66.3,0.0,53.0,0.0,3.0,23.0,0.0,0.0,0.0,79.0,8.0
48,334,Buccaneers,28,RT,Offense,3,,2016,2017,16500000,5500000,4250000,1416667,25.8%,8500000,4250000,0,300000,2500000,1500000,0,0,2020,Active,Extension,2009,6-9,315.0,1985-10-11 00:00:00,Southern Mississippi,28,2009,0,0,,0,Demar Dotson,2015.0,5410.0,Demar Dotson,T,80.0,\N,\N,\N,\N,75.8,82.9,\N,\N,\N,54.0,0.0,0.0,121.0,0.0,81.0,0.0,0.0,0.0,202.0,3.0
49,338,Raiders,16,LT,Offense,2,,2016,2016,11900000,5950000,5500000,2750000,46.2%,5500000,0,0,0,2000000,0,600000,1500000,2018,Active,UFA,2006,6-5,340.0,1983-04-27 00:00:00,Utah State,24,2006,0,0,"Donald Penn signed a two year contract with the Oakland Raiders on March 18, 2016. The contract is worth $11.9 million wih $5.5 million guranteed and another $1.5 million in incentives is also available. Penn\'s 2016 base salary is fully guaranteed as is a $2 million roster bonus. Penn has $300,000 a year in weght bonuses.",0,Donald Penn,2015.0,3459.0,Donald Penn,T,84.5,11,\N,\N,\N,86.2,76.6,\N,\N,\N,51.2,0.0,0.0,674.0,0.0,395.0,0.0,0.0,0.0,1069.0,16.0
50,2766,Vikings,24,WR,Offense,4,42816.0,2017,2017,19246000,4811500,9596000,2399000,49.9%,9596000,0,4000000,0,0,300000,150000,10000000,2021,Active,RFA,2014,6-2,195.0,1990-08-22 00:00:00,Minnesota State-Mankato,24,2013,0,0,,2541785,Adam Thielen,2015.0,8288.0,Adam Thielen,WR,66.0,\N,\N,63.9,58.3,\N,69.8,\N,\N,\N,70.6,0.0,109.0,0.0,3.0,110.0,0.0,0.0,0.0,222.0,17.0
51,346,49ers,31,C,Offense,3,,2014,2016,9250000,3083333,6500000,2166667,70.3%,6500000,0,3500000,0,0,0,0,1000000,2019,Active,Extension,2008,6-4,308.0,1986-06-01 00:00:00,Rutgers,28,2008,3,83,"On March 28, 2014 C Jeremy Zuttah signed a three year, $9.25 million extension with the Baltimore Ravens. Zuttah had two years remaining on his contract at the time the extension was signed and the total five year value is $18 million. Zuttah received $6.5 million in full guarantees, which is made up of a $3.5 million signing bonus, $1 million 2014 base salary guarantee and $2 million 2015 base salary guarantee. Base salaries of the contract are $1,000,000(2014), $3,000,000(2015), $3,500,000(2016), $3,500,000(2017), and $3,500,000(2018).",0,Jeremy Zuttah,2013.0,4397.0,Jeremy Zuttah,C,80.7,16,60,60,60,78.7,73.4,60,60,60,56.9,0.0,0.0,608.0,0.0,438.0,0.0,0.0,0.0,1046.0,16.0
52,349,Buccaneers,28,S,Defense,2,,2016,2016,1850000,925000,250000,125000,13.5%,250000,0,120600,0,250000,0,0,300000,2018,Active,UFA,2012,5-10,205.0,1989-02-12 00:00:00,West Virginia,28,2012,6,174,"Keith Tandy signed a two year, $1.85 million contract with the Buccaneers. Tandy received $250,000 guaranteed.",2534741,Keith Tandy,2015.0,7166.0,Keith Tandy,S,72.4,\N,\N,\N,\N,\N,\N,60.3,67.5,70.4,69.5,0.0,0.0,0.0,0.0,0.0,150.0,8.0,129.0,287.0,13.0
53,350,Buccaneers,28,43OLB,Defense,5,,2015,2016,50250000,10050000,10738418,2147684,21.4%,25556709,14818291,0,0,10000000,0,0,4500000,2021,Active,Extension,2012,6-1,233.0,1990-01-23 00:00:00,Nebraska,28,2012,2,58,"Lavonte Davis signed a five year, $50.5 million contract extenstion with the Tampa Bay Buccaneers on August 11, 2015. David received a $5 million roster bonus upon signing his contract and his full guarantee is $10.78 million. Another $14.8 million is guaranteed for injury only. Those base salaries will become fully guaranteed on the 5th day of that League Year. $<a href=\""https://twitter.com/corryjoel/status/631092045558321152\"" target=\""_blank\"">4.5 million in possible escalators are available for Pro Bowl or All Pro honors</a> according to Joel Corry.",2532828,Lavonte David,2014.0,7060.0,Lavonte David,LB,83.8,15,60,60,60,60,60,65.4,77.3,81,68.8,0.0,0.0,0.0,0.0,0.0,396.0,55.0,494.0,945.0,14.0
54,353,Eagles,19,RB,Offense,1,42872.0,2017,2017,1250000,1250000,400000,400000,32.0%,400000,0,200000,0,0,100000,50000,1550000,2018,Active,UFA,2010,6-0,250.0,1986-12-05 00:00:00,Oregon,12,2010,0,0,"RB LeGarrette Blount signed a one year, $1.25 million contract with the Eagles on May 18, 2017. Blount received a $200,000 signing bonus and $400,00o in total guarantees. Please cite OTC as your source and link back to this page if using the information rather than calling us a \""verified report\"".",497149,LeGarrette Blount,2015.0,5863.0,LeGarrette Blount,HB,72.7,27,\N,72.3,64.7,56.4,\N,\N,\N,\N,73.3,0.0,93.0,23.0,170.0,24.0,0.0,0.0,0.0,310.0,12.0
55,354,Buccaneers,28,TE,Offense,3,,2015,2015,4800000,1600000,500000,166667,10.4%,500000,0,0,0,500000,0,0,0,2018,Active,UFA,2011,6-5,253.0,1988-07-17 00:00:00,Tennessee,28,2011,4,104,,2495234,Luke Stocker,2014.0,6256.0,Luke Stocker,TE,51.0,48,60,60,52.4,45.6,72.2,60,60,60,79.5,0.0,160.0,21.0,0.0,150.0,0.0,0.0,0.0,331.0,13.0
56,359,Seahawks,32,43DE,Defense,3,42734.0,2016,2018,29500000,9833333,8000000,2666667,27.1%,14500000,6500000,8000000,500000,3000000,4500000,0,1500000,2021,Active,Extension,2009,6-3,274.0,1985-11-13 00:00:00,Texas A&M,32,2009,0,0,Michael Bennett signed a three year contract extension with the Seattle Seahawks worth $29.5 million. Bennett received n $8 million signing bonus and $14.5 million in guarantees. Bennett has multiple per game active roster bonuses in his contract and a roster bonus due in 2018.,2507617,Michael Bennett,2015.0,5273.0,Michael Bennett,ED,90.2,4,\N,\N,\N,\N,\N,88.1,86.9,58.9,17.9,0.0,0.0,0.0,0.0,0.0,354.0,573.0,16.0,943.0,18.0
57,775,Titans,12,TE,Offense,2,42808.0,2017,2017,3000000,1500000,600000,300000,20.0%,600000,0,600000,0,350000,0,0,0,2019,Active,SFA,2014,6-5,248.0,1990-01-30 00:00:00,Ouachita Baptist,9,2012,0,0,,2535535,Phillip Supernaw,2015.0,7324.0,Phillip Supernaw,TE,52.4,\N,\N,\N,54.1,62,56.5,\N,\N,\N,40.0,0.0,12.0,3.0,0.0,52.0,0.0,0.0,0.0,67.0,12.0
58,381,Cardinals,29,ILB,Defense,1,42806.0,2017,2017,2000000,2000000,700000,700000,35.0%,700000,0,700000,0,0,250000,100000,250000,2018,Active,UFA,2004,6-4,250.0,1981-11-03 00:00:00,Auburn,29,2004,2,33,"LB Karlos Dansby signed a one year, $2 million contract with the Cardinals.",2506112,Karlos Dansby,2015.0,1754.0,Karlos Dansby,LB,80.8,17,\N,\N,\N,\N,\N,63.5,42.7,87,57.3,0.0,0.0,0.0,0.0,0.0,463.0,80.0,511.0,1054.0,16.0
59,382,Cardinals,29,QB,Offense,1,,2016,2018,21000000,21000000,11650000,11650000,55.5%,27150000,15500000,6750000,0,3000000,500000,0,0,2019,Active,Extension,2003,6-5,235.0,1979-12-27 00:00:00,USC,7,2003,1,1,"Carson Palmer signed a three year contract extension with the Arizona Cardinals on November 8, 2014. The contract is worth $49.5 million and contains just over $14 million in full guarantees upon signing. If Palmer is on the Cardinals roster 5 days after the Super Bowl in any season the following year\'s base salary and roster bonus will become fully guaranteed. The Cardinals converted a $9.5 million 2015 roster bonus in Palmer\'s contract to a signing bonus on March 9, 2015.",2505245,Carson Palmer,2015.0,1317.0,Carson Palmer,QB,93.0,4,93,56.4,\N,\N,\N,\N,\N,\N,83.8,697.0,0.0,0.0,10.0,462.0,0.0,0.0,0.0,1169.0,18.0
60,2739,Bills,1,WR,Offense,1,42892.0,2017,2017,615000,615000,0,0,0.0%,0,0,0,0,0,0,0,0,2018R,Active,SFA,2015,6-0,167.0,1990-02-02 00:00:00,Arizona State,12,2013,0,0,,2541940,Rashad Ross,2015.0,8061.0,Rashad Ross,WR,64.9,\N,\N,60,64,\N,64.3,\N,\N,\N,67.2,0.0,64.0,0.0,0.0,67.0,0.0,0.0,0.0,131.0,14.0
61,169,Broncos,13,CB,Defense,1,42900.0,2017,2017,775000,775000,0,0,0.0%,0,0,0,0,0,0,0,0,2018,Active,SFA,2013,5-10,180.0,1989-02-11 00:00:00,Tennessee-Chattanooga,7,2012,0,0,"Chris Lewis-Harris signed a one year contract with the Broncos on June 14, 2017.",2538147,Chris Lewis-Harris,2015.0,7624.0,Chris Lewis-Harris,CB,71.8,\N,\N,\N,\N,\N,\N,65.3,59.8,71.5,64.7,0.0,0.0,0.0,0.0,0.0,7.0,2.0,56.0,65.0,5.0
62,408,Cardinals,29,WR,Offense,1,,2016,2017,11000000,11000000,0,0,0.0%,11000000,0,0,0,0,0,0,0,2018V,Active,Extension,2004,6-3,218.0,1983-08-31 00:00:00,Pittsburgh,29,2004,1,3,"On February 19, 2015 Fitzgerald renegotiated his 7 year $113 million contract. His new contract is worth $22 million over two years and is fully guaranteed. According to Joel Corry, <a href=\""https://twitter.com/corryjoel\"" target=\""_blank\"">Fitzgerald will receive a $10 million guaranteed roster bonus and has a no trade clause</a> in his contract. The contract contains two automatically voiding years in 2017 and 2018 for salary cap purposes.",2506106,Larry Fitzgerald,2015.0,1724.0,Larry Fitzgerald,WR,88.4,8,\N,60,87.2,\N,80.8,\N,\N,\N,71.6,0.0,687.0,9.0,1.0,430.0,0.0,0.0,0.0,1127.0,18.0
63,411,Vikings,24,WR,Offense,1,42865.0,2017,2017,1410000,1410000,0,0,0,0,0,0,0,0,250000,0,4500000,2018,Active,SFA,2012,6-2,220.0,1989-11-27 00:00:00,Notre Dame,29,2012,1,13,"Michael Floyd signed a one year, $1.41 million contract with the Vikings on May 10, 2017.",2532841,Michael Floyd,2015.0,7019.0,Michael Floyd,WR,79.8,28,\N,60,79.1,\N,75.2,\N,\N,\N,55.0,0.0,523.0,2.0,0.0,254.0,0.0,0.0,0.0,779.0,17.0
64,1798,Ravens,5,LS,Special,5,,2016,2016,5600000,1120000,700000,140000,12.5%,700000,0,700000,0,0,0,0,0,2021,Active,UFA,2010,6-4,241.0,1986-04-26 00:00:00,Tennessee,5,2010,0,0,"Morgan Cox signed a five year contract worth $5.6 million with the Ravens on March 7, 2017. Cox received a $700,000 signing bonus.",0,Morgan Cox,,,,,,,,,,,,,,,,,,,,,,,,,
65,1912,Chargers,15,LG,Offense,1,42815.0,2017,2017,865000,865000,75000,75000,8.7%,75000,0,75000,0,0,100000,0,0,2018,Active,SFA,2014,6-6,314.0,1988-08-08 00:00:00,Fresno State,31,2011,0,0,"Kenny Wiggins signed a one year contract with the Chargers on March 20, 2017. We are estimating that the contract is worth $865,000 and has $75,000 guaranteed along with $100,000 paid on a per game basis. These details are not confirmed at this time.",0,Kenny Wiggins,2015.0,6471.0,Kenny Wiggins,G,43.4,70,\N,\N,\N,36.3,53.7,\N,\N,\N,67.9,0.0,0.0,541.0,0.0,273.0,0.0,0.0,0.0,814.0,14.0
66,434,Chargers,15,TE,Offense,2,,2016,2016,11000000,5500000,6000000,3000000,54.5%,6000000,0,1000000,0,2000000,500000,0,0,2018,Active,UFA,2003,6-4,255.0,1980-06-18 00:00:00,Kent State,15,2003,0,0,"Antonio Gates signed a two year contract with the San Diego Chargers worth $11 million on March 9, 2016. Gates received $6 million guaranteed.",2505299,Antonio Gates,2015.0,1609.0,Antonio Gates,TE,81.6,7,\N,\N,79,48.8,68.4,\N,\N,\N,65.9,0.0,381.0,8.0,0.0,121.0,0.0,0.0,0.0,510.0,11.0
67,467,Chargers,15,34OLB,Defense,4,42899.0,2017,2017,64000000,16000000,34000000,8500000,53.1%,42000000,8000000,10500000,0,7250000,0,0,0,2021,Active,Franchise,2012,6-1,265.0,1989-04-26 00:00:00,South Carolina,15,2012,1,18,"Melvin Ingram signed a four year, $64 million contract with the Chargers on June 13, 2017. Ingram had been designated a franchise player at the time of his signing with the Chargers. Ingram received $42 million in guarantees, $34 million of which is fully guaranteed at signing. The full guarantee includes Ingram\'s 2017 and 2018 salaries as well as a $10.5 million signing bonus. If Ingram is on the Chargers roster on the 3rd day of the 2019 league year another $8 million will become fully guaranteed. Another $2 million in incentives are also available. If using this information please cite OTC and link back to this page rather than using our information and calling it a \""verified report\"".",2532870,Melvin Ingram,2015.0,7024.0,Melvin Ingram,ED,84.2,18,\N,\N,\N,\N,\N,84.2,69.1,66.3,25.7,0.0,0.0,0.0,0.0,0.0,407.0,440.0,142.0,989.0,16.0
68,2331,Bengals,7,C,Offense,2,42811.0,2017,2017,3475000,1737500,350000,175000,10.1%,350000,0,350000,0,0,0,300000,825000,2019,Active,RFA,2014,6-4,310.0,1990-07-17 00:00:00,South Carolina,7,2013,7,251,"T.J. Johnson signed  a two year, $3.475 million contract with the Bengals. Johnson received a $350,000 signing bonus.",0,T.J. Johnson,2015.0,8034.0,T.J. Johnson,G,54.4,\N,\N,\N,\N,69.1,48,\N,\N,\N,63.2,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,15.0,2.0
69,478,Eagles,19,RB,Offense,3,,2015,2015,11000000,3666667,5000000,1666667,45.5%,5000000,0,3000000,0,0,0,0,500000,2018,Active,UFA,2010,6-0,220.0,1987-10-10 00:00:00,Fresno State,15,2010,1,12,"Ryan Mathews signed a 3 yer, $11 million contract with the Eagles on March 12, 2015. Mathews received $5 million in full guarantees, including his $3 million signing bonus and 2015 base salary. $1 million of his 2016 salary is also guaranteed.",497188,Ryan Mathews,2014.0,5537.0,Ryan Mathews,HB,69.6,\N,60,69.1,59.8,68.5,60,60,60,60,71.5,0.0,68.0,8.0,79.0,10.0,0.0,0.0,0.0,165.0,6.0
70,498,Chiefs,14,ILB,Defense,3,,2016,2016,21000000,7000000,8750000,2916667,41.7%,9750000,1000000,5250000,0,0,1000000,500000,0,2019,Active,UFA,2005,6-3,242.0,1982-11-22 00:00:00,Texas,14,2005,1,15,"Derrick Johnson signed a 3 year, $21 million contract with the Kansas City Chiefs. Johnson received $8.75 million fully guaranteed upon signing, including a $5.25 million signing bonus. On March 15, 2017 Johnson agreed to a new contract that would <a href=\""http://www.espn.com/espn/now?nowId=21-0634381130853782707-4\"">cut his 2017 salary by $4.25 million according to ESPN\'s Field Yates</a>. As part of the new contract Johnson received a $1 million signing bonus and had his new base salary also guarantees.",2506353,Derrick Johnson,2006.0,2422.0,Derrick Johnson,CB,48.1,\N,60,60,60,60,60,60,60.2,48.1,60.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0
71,501,Broncos,13,RT,Offense,3,,2016,2016,14000000,4666667,6000000,2000000,42.9%,10000000,4000000,3000000,0,0,0,0,0,2019,Active,UFA,2012,6-6,312.0,1988-09-30 00:00:00,Oklahoma,14,2012,3,74,"Donald Stephenson signed a three year, $14 million contract with the Denver Broncos on March 11, 2016. Stephenson received $10 million in guarantees, $6 million of which are fully guaranteed upon signing. The other $4 million becomes fully guaranteed on the 5th day of the 2017 league year. Stephenson received a $3 million signing bonus.",0,Donald Stephenson,2015.0,7076.0,Donald Stephenson,T,40.7,67,\N,\N,\N,37.1,60.8,\N,\N,\N,35.4,0.0,0.0,439.0,0.0,272.0,0.0,0.0,0.0,711.0,13.0
72,504,Chiefs,14,S,Defense,6,42794.0,2017,2017,78000000,13000000,29800000,4966667,38.2%,40000000,10200000,20000000,0,0,0,600000,0,2023,Active,UFA,2010,6-0,211.0,1988-12-29 00:00:00,Tennessee,14,2010,1,5,"The Chiefs signed Eric Berry to a six year, $78 million contract on February 28, 2017. Berry received $40 million in guarantees including a $20 million signing bonus and the base salary of the first two years of his contract.",496723,Eric Berry,2015.0,5530.0,Eric Berry,S,84.4,7,\N,\N,\N,\N,\N,56.4,76.6,86.2,89.3,0.0,0.0,0.0,0.0,0.0,386.0,13.0,771.0,1170.0,18.0
73,507,Broncos,13,RB,Offense,1,42857.0,2017,2017,2500000,2500000,0,0,0,0,0,0,0,250000,1250000,100000,1250000,2018,Active,SFA,2008,5-11,199.0,1986-12-27 00:00:00,Texas,14,2008,3,73,"Jamaal Charles signed a one year contract with the Broncos on May 2, 2017. Per JI Halsell <a href=\""https://twitter.com/SalaryCap101/status/864958903485734914\"">the contract is worth $2.5 million of which $1.25 million is paid on a per game basis</a>.",925,Jamaal Charles,2015.0,4387.0,Jamaal Charles,HB,74.5,20,\N,71.9,73,79.1,\N,\N,\N,\N,81.1,0.0,149.0,25.0,73.0,16.0,0.0,0.0,0.0,263.0,5.0
74,510,Texans,9,RG,Offense,4,,2016,2016,28000000,7000000,12000000,3000000,42.9%,12000000,0,5000000,0,2500000,2000000,0,0,2020,Active,UFA,2012,6-4,306.0,1990-01-08 00:00:00,Illinois,14,2012,2,44,,0,Jeff Allen,2015.0,7642.0,Jeff Allen,G,81.9,16,\N,\N,\N,80.5,83.6,\N,\N,\N,50.5,0.0,0.0,322.0,0.0,271.0,0.0,0.0,0.0,593.0,12.0
75,519,Ravens,5,WR,Offense,2,,2016,2016,11500000,5750000,4500000,2250000,39.1%,4500000,0,4500000,0,1000000,0,0,0,2018,Active,SFA,2009,6-0,195.0,1986-08-01 00:00:00,Mississippi,8,2009,3,84,"Mike Wallace signed a two year, $11.5 million contract with the Ravens on March 15, 2016. Wallace received a $4.5 million signing bonus. the Ravens can exercise an option on the 2018 season which will include a $1 million roster bonus. If the option is declined Wallace will become a free agent in 2017.",2507763,Mike Wallace,2015.0,5007.0,Mike Wallace,WR,55.0,97,\N,61.5,54.5,\N,63.3,\N,\N,\N,37.0,0.0,517.0,0.0,2.0,285.0,0.0,0.0,0.0,804.0,17.0
76,524,Raiders,16,C,Offense,5,,2015,2015,44500000,8900000,12650000,2530000,28.4%,20000000,7350000,0,0,6900000,0,1750000,500000,2020,Active,UFA,2011,6-2,299.0,1989-07-12 00:00:00,Florida State,14,2011,2,55,,0,Rodney Hudson,2014.0,6207.0,Rodney Hudson,C,84.0,4,60,60,60,87.8,73.3,60,60,60,89.0,0.0,1.0,610.0,0.0,420.0,0.0,0.0,0.0,1031.0,16.0
77,527,Titans,12,K,Special,3,,2015,2015,7200000,2400000,2750000,916667,38.2%,2750000,0,1250000,0,0,0,0,150000,2018,Active,UFA,2009,6-2,218.0,1986-09-19 00:00:00,South Carolina,14,2009,7,256,,89802,Ryan Succop,,,,,,,,,,,,,,,,,,,,,,,,,
78,529,Jaguars,11,LT,Offense,5,,2014,2014,47000000,9400000,20000000,4000000,42.6%,26000000,6000000,8500000,0,0,0,125000,0,2019,Active,UFA,2008,6-5,316.0,1984-11-04 00:00:00,Virginia,14,2008,1,15,"T Branden Albert signed a five year, $47 million contract with the Miami Dolphins on March 11, 2014. Albert received a $8.5 million signing bonus and fully guaranteed salaries in 2014 and 2015. Base salaries of the contract are $2,500,000(2014), $9,000,000(2015), $8,425,000(2016), $8,875,000(2017), and $9,575,000(2018).",0,Branden Albert,2013.0,4329.0,Branden Albert,T,77.7,31,60,60,60,81.3,69.1,60,60,60,30.2,0.0,0.0,558.0,0.0,326.0,0.0,0.0,0.0,884.0,13.0
79,531,Chiefs,14,34OLB,Defense,3,,2016,2016,21000000,7000000,11500000,3833333,54.8%,11500000,0,4750000,0,0,1500000,2250000,0,2019,Active,UFA,2006,6-3,275.0,1983-11-03 00:00:00,Penn State,14,2006,1,20,"Tamba Hali signed a three year, $21 million contract with the Kansas City Chiefs on March 9, 2016. Hali received $11.5 million guaranteed including a $4.75 million signing bonus. In each year Hali can earn up to $500,000 in per game active roster bonuses.",2506883,Tamba Hali,2015.0,2965.0,Tamba Hali,ED,86.2,11,\N,\N,\N,\N,\N,84.9,76.5,60.9,82.7,0.0,0.0,0.0,0.0,0.0,291.0,544.0,85.0,920.0,17.0
80,548,Saints,27,TE,Offense,5,,2016,2016,36000000,7200000,14600000,2920000,40.6%,18000000,3400000,8000000,0,1000000,1000000,400000,0,2021,Active,UFA,2012,6-6,247.0,1988-09-20 00:00:00,Stanford,10,2012,2,34,"The Saints signed Coby Fleener to a five year, $36 million contract on March 9, 2016. Fleener\'s contract contains $14.6 million in full guarantees including  an $8 million signing bonus. Another $3.4 million is guaranteed for injury and becomes fully guaranteed following the 2018 Super Bowl.",2532838,Coby Fleener,2015.0,7038.0,Coby Fleener,TE,70.6,24,\N,\N,65.9,69.2,71.6,\N,\N,\N,81.1,0.0,472.0,56.0,0.0,220.0,0.0,0.0,0.0,748.0,16.0
81,595,Colts,10,WR,Offense,5,,2015,2016,65000000,13000000,11000000,2200000,16.9%,39000000,28000000,10000000,0,0,0,0,0,2021,Active,Extension,2012,5-9,178.0,1989-11-14 00:00:00,Florida International,10,2012,3,92,"TY Hilton signed a five year contract extension worth $65 million with the Indianapolis Colts on August 13, 2015. We are estimating that Hiltom received a $10 million signing bonus and received $11 million in full guarantees. Another $28 million is injury only guaranteed at this time to bring the total guarantee to $38 million.",2532865,TY Hilton,,,,,,,,,,,,,,,,,,,,,,,,,
82,604,Jaguars,11,S,Defense,4,42806.0,2017,2017,26000000,6500000,12000000,3000000,46.2%,12000000,0,0,0,2500000,2000000,0,1000000,2021,Active,UFA,2010,6-2,218.0,1988-02-11 00:00:00,Toledo,18,2010,0,0,"Barry Church signed a four year, $26 million contract with the Jaguars. Church\'s contract has $12 million fully guaranteed at signing.",494259,Barry Church,2015.0,5924.0,Barry Church,S,76.5,36,\N,\N,\N,\N,\N,57.4,90.1,46.1,89.1,0.0,0.0,0.0,0.0,0.0,374.0,25.0,482.0,881.0,15.0
